item_id;catalog;brand;qty
1,90138E+13;AAS NKE_NUP205-E-TVP3;NKE;3
1,90138E+13;AAS NKE_NJ202-E-TVP3-C3-MRO;NKE;2
1,90138E+13;AAS NKE_NJ205-E-TVP3;NKE;28
1,90139E+13;AAS NKE_NJ308-E-TVP3-C3-MRO;NKE;47
1,90139E+13;AAS NKE_NU209-E-TVP3-C3-MRO;NKE;36
1,90139E+13;AAS NKE_NUP204-E-TVP3-C3;NKE;4
1,90139E+13;AAS NKE_NUP2209-E-TVP3-C3-MRO;NKE;2
1,90139E+13;AAS NKE_NCF3009-V-MRO;NKE;1
1,90139E+13;AAS NKE_NJ209-E-TVP3-C3-MRO;NKE;24
1,90139E+13;AAS NKE_NJ207-E-TVP3-MRO;NKE;18
1,90139E+13;AAS NKE_NJ2205-E-TVP3-MRO;NKE;5
1,9014E+13;AAS NKE_NU2206-E-TVP3-C3;NKE;12
1,9014E+13;AAS NKE_NUP306-E-TVP3-C3;NKE;6
1,9014E+13;AAS NKE_NUP306-E-TVP3-C3-MRO;NKE;2
1,9014E+13;AAS NKE_NUP2208-E-TVP3-MRO;NKE;8
1,9014E+13;AAS NKE_NJ2206-E-TVP3-C3-MRO;NKE;5
1,90164E+13;AAS NJ 309 FP;FERSA;24
1,90164E+13;AAS F 19107;FERSA;2
1,90169E+13;AAS NKE_NCF18/1000-V;NKE;2
1,9017E+13;AAS NKE_NJ220-E-TVP3-C3-MRO;NKE;15
1,9017E+13;AAS NKE_NU2306-E-TVP3-C3-MRO;NKE;2
1,9017E+13;AAS NKE_NU2252-E-M6-C3;NKE;8
1,90171E+13;AAS NKE_NCF28/670-V;NKE;8
1,90171E+13;AAS NKE_NUP304-E-TVP3-MRO;NKE;9
1,90171E+13;AAS NKE_NJ305-E-TVP3-C3-MRO;NKE;30
1,90172E+13;AAS NKE_NJ210-E-TVP-C3;NKE;4
1,90172E+13;AAS NKE_NJ2209-E-TVP3-C3-MRO;NKE;8
1,90172E+13;AAS NKE_NU310-E-TVP3-MRO;NKE;8
1,90174E+13;AAS NKE_NU1032-E-M6-C3;NKE;1
1,90174E+13;AAS NKE_NCF1840-V-MRO;NKE;2
1,90174E+13;AAS NKE_NU210-E-TVP3-C3;NKE;4
1,90174E+13;AAS NKE_NJ210-E-TVP3;NKE;32
1,90174E+13;AAS NKE_NJ210-E-TVP3-C3;NKE;16
1,90174E+13;AAS NKE_NJ210-E-TVP3-C3-MRO;NKE;4
1,90174E+13;AAS NKE_NUP210-E-TVP3-C3-MRO;NKE;2
1,90175E+13;AAS NKE_NJ2210-E-TVP3-C3;NKE;1
1,90175E+13;AAS NKE_NU2210-E-TVP3;NKE;3
1,90175E+13;AAS NKE_NU2210-E-TVP3-C3;NKE;1
1,90175E+13;AAS NKE_NU211-E-TVP3-C3;NKE;3
1,90175E+13;AAS NKE_NJ2211-E-TVP3-MRO;NKE;10
1,90175E+13;AAS NKE_NJ211-E-TVP3-C3;NKE;11
1,90175E+13;AAS NKE_NJ211-E-TVP3-C4-MRO;NKE;1
1,90175E+13;AAS NKE_NUP211-E-TVP3-C3;NKE;99
1,90175E+13;AAS NKE_NUP310-E-TVP3-C3;NKE;4
1,90176E+13;AAS NKE_NJ212-E-TVP3;NKE;53
1,90176E+13;AAS NKE_NJ2212-E-TVP3-C3;NKE;6
1,90176E+13;AAS NKE_NU212-E-TVP3-C3;NKE;2
1,90176E+13;AAS NKE_NU2212-E-TVP3-C3;NKE;3
1,90176E+13;AAS NKE_NJ2310-E-TVP3-MRO;NKE;2
1,90176E+13;AAS NKE_NU2310-E-TVP3;NKE;6
1,90176E+13;AAS NKE_NUP2213-E-TVP3-C3;NKE;3
1,90177E+13;AAS NKE_NJ311-E-TVP3-C3-MRO;NKE;4
1,90177E+13;AAS NKE_NU213-E-TVP3-C3;NKE;7
1,90177E+13;AAS NKE_NJ213-E-TVP3-C3;NKE;24
1,90177E+13;AAS NKE_NJ2311-E-TVP3-C3;NKE;1
1,90178E+13;AAS NKE_NU2214-E-TVP3;NKE;4
1,90178E+13;AAS NKE_NU2214-E-TVP3-C3;NKE;1
1,90178E+13;AAS NKE_NJ214-E-TVP3;NKE;5
1,90178E+13;AAS NKE_NJ214-E-TVP3-C3;NKE;15
1,90178E+13;AAS NKE_NJ2214-E-TVP3-C3;NKE;9
1,90178E+13;AAS NKE_NU215-E-TVP3-C3;NKE;9
1,90178E+13;AAS NKE_NJ410-M;NKE;1
1,90178E+13;AAS NKE_NJ312-E-TVP3-C3-MRO;NKE;6
1,90179E+13;AAS NKE_NU312-E-TVP3;NKE;36
1,90179E+13;AAS NKE_NU312-E-TVP3-C3;NKE;12
1,90179E+13;AAS NKE_NJ216-E-TVP3-C3-MRO;NKE;80
1,90179E+13;AAS NKE_NU313-E-M6-C3;NKE;2
1,90179E+13;AAS NKE_NU313-E-TVP3;NKE;5
1,90179E+13;AAS NKE_NU313-E-TVP3-C3;NKE;8
1,90179E+13;AAS NKE_NJ2216-E-TVP3;NKE;2
1,9018E+13;AAS NKE_NJ313-E-TVP3-C3;NKE;19
1,9018E+13;AAS NKE_NJ2313-E-TVP3-C3;NKE;1
1,9018E+13;AAS NKE_NU314-E-M6-C3;NKE;36
1,9018E+13;AAS NKE_NU314-E-TVP3;NKE;5
1,9018E+13;AAS NKE_NU314-E-TVP3-C3;NKE;9
1,90181E+13;AAS NKE_NU217-E-TVP3;NKE;2
1,90181E+13;AAS NKE_NU217-E-TVP3-C3;NKE;13
1,90181E+13;AAS NKE_NJ217-E-TVP3-C3;NKE;1
1,90181E+13;AAS NKE_NJ2314-E-MA6-C3;NKE;2
1,90181E+13;AAS NKE_NJ2314-E-TVP3-C3;NKE;9
1,90181E+13;AAS NKE_NJ2314-E-TVP3-C4;NKE;1
1,90181E+13;AAS NKE_NU315-E-TVP3-C3;NKE;3
1,90181E+13;AAS NKE_NU218-E-TVP3-C3;NKE;2
1,90182E+13;AAS NKE_NJ2315-E-TVP3-C3-MRO;NKE;1
1,90182E+13;AAS NKE_NU316-E-TVP3;NKE;3
1,90184E+13;AAS NKE_NU2318-E-TVP3;NKE;3
1,90185E+13;AAS NKE_NU222-E-TVP3-C3;NKE;4
1,90186E+13;AAS NKE_NU224-E-M6-C3;NKE;2
1,90187E+13;AAS NKE_NU2226-E-TVP3;NKE;3
1,90187E+13;AAS NKE_NU2226-E-TVP3-C3;NKE;2
1,90187E+13;AAS NKE_NU322-E-M6;NKE;1
1,90187E+13;AAS NKE_NU322-E-M6-C3;NKE;8
1,90187E+13;AAS NKE_NJ322-E-TVP3-C3-MRO;NKE;2
1,90188E+13;AAS NKE_NU324-E-M6-C3;NKE;2
1,90189E+13;AAS NKE_NU2232-E-M6-C3;NKE;2
1,90208E+13;AAS NKE_NU1022-M-C3-MRO;NKE;1
1,90209E+13;AAS NKE_NU1011-M-C4-MRO;NKE;421
1,90217E+13;AAS F 19112;FERSA;7
1,90219E+13;AAS F 19120;FERSA;2
1,9022E+13;AAS F 19116;FERSA;3
1,9022E+13;AAS NKE_NU1010-M-C3;NKE;4
1,9022E+13;AAS NKE_NJ412-M-C3;NKE;2
1,90224E+13;AAS NKE_NU1011-M-MRO;NKE;2
1,90225E+13;AAS F 19142;FERSA;36
1,90225E+13;AAS F 19166;FERSA;19
1,90225E+13;AAS F 19144;FERSA;10
1,90234E+13;AAS NKE_NCF29/560-V;NKE;6
1,90236E+13;AAS NKE_NU1009-M-MRO;NKE;2
1,90239E+13;AAS NKE_CRB129940-A-3S1;NKE;3
1,90241E+13;AAS NKE_NCF29/710-V-C3;NKE;1
1,90281E+13;AAS NKE_NCF29/600-V;NKE;6
1,90281E+13;AAS NKE_NCF29/670-V;NKE;4
1,90281E+13;AAS NKE_NCF29/630-V;NKE;4
1,91161E+13;AAS NKE_81214-TVPB-MRO;NKE;2
1,91161E+13;AAS NKE_81206-TVPB-MRO;NKE;8
1,91211E+13;AAS NKE_81104-TVPB-MRO;NKE;5
1,91211E+13;AAS NKE_81106-TVPB-MRO;NKE;3
1,91211E+13;AAS NKE_81107-TVPB-MRO;NKE;2
1,91212E+13;AAS NKE_81207-TVPB-MRO;NKE;1
1,91212E+13;AAS NKE_81213-TVPB-MRO;NKE;3
1,9217E+13;AAS NKE_NNCF5048-V-C3-2S;NKE;14
1,92173E+13;AAS NKE_NNCF5020-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5011-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5016-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5018-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5022-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5024-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5026-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5028-V-C3-2S;NKE;24
1,92282E+13;AAS NKE_NNCF5030-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5032-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5034-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5036-V-C3-2S;NKE;25
1,92282E+13;AAS NKE_NNCF5040-V-C3-2S;NKE;19
2,00109E+13;AAS T 113;FERSA;16
2,00109E+13;AAS T 126;FERSA;59
2,101E+13;AAS U 298/U 261 L;FERSA;13
2,10101E+13;AAS U 497/U 460 L;FERSA;3
2,30114E+13;AAS F 17010 K;FERSA;30
2,30123E+13;AAS F 17044 K;FERSA;3
2,30125E+13;AAS F 17078 K;FERSA;90
2,30126E+13;AAS F 17091 K;FERSA;80
2,30126E+13;AAS F 17092 K;FERSA;12
2,30126E+13;AAS F 17061 K;FERSA;9
2,30128E+13;AAS F 17083 K;FERSA;12
2,30128E+13;AAS F 17086 K;FERSA;7
2,30128E+13;AAS F 17098 K;FERSA;13
2,30161E+13;AAS NKE_NK40/20-MRO;NKE;16
2,30161E+13;AAS NKE_HK1012-MRO;NKE;34
2,30161E+13;AAS NKE_NA4903-MRO;NKE;13
2,30161E+13;AAS NKE_NA6904-MRO;NKE;20
2,30161E+13;AAS NKE_NA6902-MRO;NKE;2
2,30161E+13;AAS NKE_NA6906-MRO;NKE;10
2,3021E+13;AAS NKE_NA4901-2RSR-MRO;NKE;56
2,3021E+13;AAS NKE_NA4902-2RSR-MRO;NKE;48
2,3021E+13;AAS NKE_NA6903-MRO;NKE;2
2,30212E+13;AAS NKE_BK0509-MRO;NKE;8
2,30212E+13;AAS NKE_BK0609-MRO;NKE;7
2,30212E+13;AAS NKE_BK0808-MRO;NKE;5
2,30212E+13;AAS NKE_BK1210-MRO;NKE;19
2,30212E+13;AAS NKE_BK1412-MRO;NKE;6
2,30212E+13;AAS NKE_BK1512-MRO;NKE;4
2,30212E+13;AAS NKE_BK1616-MRO;NKE;7
2,30212E+13;AAS NKE_BK1816-MRO;NKE;4
2,30212E+13;AAS NKE_BK2016-MRO;NKE;1
2,30212E+13;AAS NKE_BK2020-MRO;NKE;3
2,30212E+13;AAS NKE_BK2520-MRO;NKE;2
2,30212E+13;AAS NKE_BK2526-MRO;NKE;3
2,30212E+13;AAS NKE_BK3016-MRO;NKE;4
2,30212E+13;AAS NKE_BK3026-MRO;NKE;4
2,30212E+13;AAS NKE_HK0408-MRO;NKE;1
2,30212E+13;AAS NKE_HK0709-MRO;NKE;9
2,30212E+13;AAS NKE_HK0808-MRO;NKE;22
2,30212E+13;AAS NKE_HK0910-MRO;NKE;30
2,30212E+13;AAS NKE_HK0912-MRO;NKE;9
2,30212E+13;AAS NKE_HK1015-MRO;NKE;39
2,30212E+13;AAS NKE_HK1214-MRO;NKE;48
2,30212E+13;AAS NKE_HK1514-MRO;NKE;77
2,30212E+13;AAS NKE_HK1614-MRO;NKE;50
2,30212E+13;AAS NKE_HK1616-MRO;NKE;7
2,30212E+13;AAS NKE_HK1620-MRO;NKE;3
2,30212E+13;AAS NKE_HK1622-MRO;NKE;3
2,30212E+13;AAS NKE_HK1712-MRO;NKE;47
2,30212E+13;AAS NKE_HK1812-MRO;NKE;40
2,30212E+13;AAS NKE_HK2010-MRO;NKE;56
2,30212E+13;AAS NKE_HK2016-MRO;NKE;18
2,30212E+13;AAS NKE_HK2210-MRO;NKE;51
2,30212E+13;AAS NKE_HK2212-MRO;NKE;53
2,30212E+13;AAS NKE_HK2220-MRO;NKE;52
2,30212E+13;AAS NKE_HK2512-MRO;NKE;24
2,30212E+13;AAS NKE_HK2518-MRO;NKE;26
2,30212E+13;AAS NKE_HK2812-MRO;NKE;60
2,30212E+13;AAS NKE_HK3012-MRO;NKE;26
2,30213E+13;AAS NKE_HK3020-MRO;NKE;9
2,30213E+13;AAS NKE_HK3516-MRO;NKE;10
2,30213E+13;AAS NKE_HK3520-MRO;NKE;20
2,30213E+13;AAS NKE_HK4512-MRO;NKE;10
2,30213E+13;AAS NKE_HK5020-MRO;NKE;4
2,30214E+13;AAS NKE_NK6/10-TVP-MRO;NKE;13
2,30214E+13;AAS NKE_NK7/10-TVP-MRO;NKE;2
2,30214E+13;AAS NKE_NK7/12-TVP-MRO;NKE;20
2,30214E+13;AAS NKE_NK8/16-TVP-MRO;NKE;10
2,30214E+13;AAS NKE_NK9/16-TVP-MRO;NKE;14
2,30214E+13;AAS NKE_NK10/12-TVP-MRO;NKE;14
2,30214E+13;AAS NKE_NK12/12-MRO;NKE;33
2,30214E+13;AAS NKE_NK15/12-MRO;NKE;25
2,30214E+13;AAS NKE_NK15/20-MRO;NKE;10
2,30214E+13;AAS NKE_NK17/16-MRO;NKE;52
2,30214E+13;AAS NKE_NK17/20-MRO;NKE;14
2,30214E+13;AAS NKE_NK18/16-MRO;NKE;10
2,30214E+13;AAS NKE_NK18/20-MRO;NKE;17
2,30214E+13;AAS NKE_NK19/16-MRO;NKE;4
2,30214E+13;AAS NKE_NK21/16-MRO;NKE;60
2,30214E+13;AAS NKE_NK24/16-MRO;NKE;18
2,30214E+13;AAS NKE_NK25/16-MRO;NKE;60
2,30214E+13;AAS NKE_NK26/16-MRO;NKE;12
2,30214E+13;AAS NKE_NK29/30-MRO;NKE;6
2,30214E+13;AAS NKE_NK35/30-MRO;NKE;2
2,30214E+13;AAS NKE_NK37/30-MRO;NKE;3
2,30214E+13;AAS NKE_NK43/20-MRO;NKE;5
2,30214E+13;AAS NKE_NK43/30-MRO;NKE;6
2,30214E+13;AAS NKE_NK47/30-MRO;NKE;1
2,30214E+13;AAS NKE_NK55/25-MRO;NKE;4
2,30214E+13;AAS NKE_NK55/35-MRO;NKE;7
2,30214E+13;AAS NKE_NK60/25-MRO;NKE;1
2,30215E+13;AAS NKE_NKI9/12-MRO;NKE;3
2,30215E+13;AAS NKE_NKI9/16-MRO;NKE;1
2,30215E+13;AAS NKE_NKI10/16-MRO;NKE;7
2,30215E+13;AAS NKE_NKI12/16-MRO;NKE;16
2,30215E+13;AAS NKE_NKI12/20-MRO;NKE;6
2,30215E+13;AAS NKE_NKI17/16-MRO;NKE;6
2,30215E+13;AAS NKE_NKI22/16-MRO;NKE;1
2,30215E+13;AAS NKE_NKI30/20-MRO;NKE;6
2,30215E+13;AAS NKE_NKI38/20-MRO;NKE;75
2,30215E+13;AAS NKE_NKI50/25-MRO;NKE;15
2,30215E+13;AAS NKE_NKI70/35-MRO;NKE;4
2,30215E+13;AAS NKE_NKI75/25-MRO;NKE;2
2,30215E+13;AAS NKE_NKS24-MRO;NKE;3
2,30215E+13;AAS NKE_NKS28-MRO;NKE;24
2,30215E+13;AAS NKE_NKS40-MRO;NKE;5
2,30219E+13;AAS F 17114 K;FERSA;25
2,30219E+13;AAS NKE_NA4906-2RSR-MRO;NKE;6
2,30228E+13;AAS F 17122 K;FERSA;48
2,31217E+13;AAS NKE_NKIA5903-MRO;NKE;3
2,31217E+13;AAS NKE_NKIA5908-MRO;NKE;1
2,31217E+13;AAS NKE_NKIA5912-MRO;NKE;5
2,32217E+13;AAS NKE_NKX15-Z-MRO;NKE;1
2,511E+13;FDRK EV91 OB;FERSA;93
2,511E+13;FDRK 4423 OB;FERSA;1
2,511E+13;FDRK HL6;FERSA;21
2,511E+13;FDRK 650F OB;FERSA;48
2,511E+13;FTRK GO210-6 OB;FERSA;6
2,511E+13;FDRK R660 OB;FERSA;256
2,511E+13;FTRK ZF 1292.298.905;FERSA;1
2,511E+13;FDRK R780 OB;FERSA;1813
2,51101E+13;FTRK 3462 OB;FERSA;1
2,51101E+13;FTRK VT2214B OB;FERSA;3
2,51101E+13;FDRK RB662 OB;FERSA;10
2,51101E+13;FDRK MS240 OB;FERSA;284
2,51101E+13;FDRK U177 OB - IVECO;FERSA;44
2,51101E+13;FDRK MS17X OB;FERSA;1
2,51101E+13;FDRK HL8 OB;FERSA;77
2,51101E+13;FTRK 7052 OB;FERSA;6
2,51101E+13;FDRK RTS2370 INTERM OB;FERSA;66
2,51101E+13;FDRK HL6 OB;FERSA;6
2,51101E+13;FDRK HL5 OB;FERSA;964
2,51101E+13;FDRK U180 OB;FERSA;8
2,51101E+13;FDRK HL7 OB;FERSA;223
2,51102E+13;FDRK HL4 OB;FERSA;60
2,51103E+13;FDRK R885 OB;FERSA;337
2,51103E+13;FDRK MS18X OB;FERSA;164
2,51103E+13;FDRK HL4 REF OB;FERSA;3
2,51105E+13;FCRK 001;FERSA;1
2,51106E+13;FDRK MS 08-125 OB;FERSA;9
2,51106E+13;FDRK DANA 284 OB DELIVERY;FERSA;5
2,51106E+13;FDRK DANA S-130 OB DELIVERY;FERSA;15
2,51106E+13;FCRK 030;FERSA;7
2,8013E+13;AAS NKE_22212-E-K-W33;NKE;21
2,8013E+13;AAS NKE_22212-E-W33;NKE;59
2,8013E+13;AAS NKE_22220-E-W33;NKE;95
2,8013E+13;AAS NKE_22224-E-C3-W33;NKE;2
2,8013E+13;AAS NKE_22224-E-K-W33;NKE;26
2,8013E+13;AAS NKE_22224-E-W33;NKE;7
2,8013E+13;AAS NKE_22226-E-K-W33;NKE;7
2,8013E+13;AAS NKE_22228-E-C3-W33-MRO;NKE;9
2,8013E+13;AAS NKE_22228-E-K-C3-W33;NKE;16
2,8013E+13;AAS NKE_22228-E-W33;NKE;4
2,8013E+13;AAS NKE_22230-E-C3-W33;NKE;2
2,8013E+13;AAS NKE_22230-E-K-C3-W33;NKE;15
2,8013E+13;AAS NKE_22230-E-K-W33;NKE;1
2,8013E+13;AAS NKE_22232-E-K-W33;NKE;3
2,8013E+13;AAS NKE_22313-E-W33;NKE;1
2,8013E+13;AAS NKE_22320-E-C3-W33;NKE;15
2,8013E+13;AAS NKE_22320-E-K-C3-W33;NKE;2
2,8013E+13;AAS NKE_22320-E-W33;NKE;3
2,8013E+13;AAS NKE_22322-E-K-C3-W33;NKE;16
2,8013E+13;AAS NKE_22324-E-C3-W33;NKE;6
2,8013E+13;AAS NKE_22324-E-C3-W33-MRO;NKE;4
2,80131E+13;AAS NKE_22328-CE-C3-W33;NKE;5
2,80131E+13;AAS NKE_22334-MB-W33;NKE;6
2,80131E+13;AAS NKE_23080-MB-W33;NKE;2
2,80131E+13;AAS NKE_23088-MB-W33;NKE;2
2,80132E+13;AAS NKE_23164-MB-W33;NKE;4
2,80132E+13;AAS NKE_23218-K-MB-W33-MRO;NKE;2
2,80132E+13;AAS NKE_23218-MB-C3-W33-MRO;NKE;1
2,80132E+13;AAS NKE_23224-CE-K-C3-W33;NKE;1
2,80132E+13;AAS NKE_23236-MB-C3-W33;NKE;4
2,80132E+13;AAS NKE_23964-MB-W33;NKE;3
2,80133E+13;AAS NKE_240/600-MB-W33;NKE;2
2,80133E+13;AAS NKE_240/630-MB-W33;NKE;2
2,80133E+13;AAS NKE_24088-MB-W33;NKE;2
2,80133E+13;AAS NKE_24160-MB-W33;NKE;2
2,80133E+13;AAS NKE_24168-MB-W33;NKE;4
2,80133E+13;AAS NKE_24176-MB-W33;NKE;2
2,80203E+13;AAS 21304-E-TVPB;FERSA;1106
2,80203E+13;AAS NKE_22205-E-K-C3-W33;NKE;10
2,80203E+13;AAS NKE_22205-E-W33;NKE;28
2,80203E+13;AAS NKE_22206-E-C3-W33;NKE;6
2,80203E+13;AAS NKE_22206-E-K-W33-MRO;NKE;1
2,80203E+13;AAS NKE_22206-E-W33;NKE;34
2,80203E+13;AAS NKE_22207-E-K-C3-W33;NKE;10
2,80203E+13;AAS NKE_22207-E-W33;NKE;14
2,80203E+13;AAS NKE_22208-E-C3-W33;NKE;423
2,80203E+13;AAS NKE_22208-E-K-W33-MRO;NKE;2
2,80203E+13;AAS NKE_22208-E-W33-MRO;NKE;50
2,80203E+13;AAS NKE_22209-E-K-C3-W33;NKE;101
2,80203E+13;AAS NKE_22209-E-K-W33;NKE;46
2,80203E+13;AAS NKE_22209-E-W33;NKE;87
2,80203E+13;AAS NKE_22210-E-C3-W33;NKE;74
2,80203E+13;AAS NKE_22210-E-C3-W33-MRO;NKE;43
2,80203E+13;AAS NKE_22210-E-K-C3-W33;NKE;141
2,80203E+13;AAS NKE_22210-E-K-C3-W33-MRO;NKE;15
2,80203E+13;AAS NKE_22210-E-K-W33;NKE;162
2,80203E+13;AAS NKE_22210-E-W33;NKE;182
2,80203E+13;AAS NKE_22211-E-C3-W33;NKE;79
2,80203E+13;AAS NKE_22211-E-C3-W33-MRO;NKE;24
2,80203E+13;AAS NKE_22211-E-C4-W33;NKE;4
2,80203E+13;AAS NKE_22211-E-K-C3-W33;NKE;305
2,80203E+13;AAS NKE_22211-E-K-C3-W33-MRO;NKE;24
2,80203E+13;AAS NKE_22211-E-K-W33;NKE;258
2,80203E+13;AAS NKE_22211-E-W33;NKE;97
2,80203E+13;AAS NKE_22212-E-C3-W33;NKE;74
2,80203E+13;AAS NKE_22213-E-C3-W33;NKE;116
2,80203E+13;AAS NKE_22213-E-K-C3-W33;NKE;181
2,80203E+13;AAS NKE_22213-E-K-W33;NKE;116
2,80203E+13;AAS NKE_22213-E-W33;NKE;41
2,80203E+13;AAS NKE_22214-E-W33;NKE;53
2,80203E+13;AAS NKE_22215-E-K-C3-W33;NKE;183
2,80203E+13;AAS NKE_22215-E-K-W33;NKE;175
2,80203E+13;AAS NKE_22215-E-W33;NKE;112
2,80203E+13;AAS NKE_22216-E-K-C3-W33-MRO;NKE;30
2,80203E+13;AAS NKE_22216-E-K-W33;NKE;72
2,80203E+13;AAS NKE_22216-E-W33;NKE;10
2,80203E+13;AAS NKE_22216-E-W33;NKE;7
2,80203E+13;AAS NKE_22217-E-C3-W33;NKE;110
2,80203E+13;AAS NKE_22217-E-K-C3-W33;NKE;263
2,80203E+13;AAS NKE_22217-E-K-C3-W33-MRO;NKE;5
2,80203E+13;AAS NKE_22217-E-K-W33;NKE;146
2,80203E+13;AAS NKE_22217-E-W33;NKE;121
2,80203E+13;AAS NKE_22218-E-K-W33;NKE;92
2,80203E+13;AAS NKE_22218-E-W33;NKE;27
2,80203E+13;AAS NKE_22219-E-K-C3-W33;NKE;7
2,80203E+13;AAS NKE_22219-E-W33;NKE;15
2,80204E+13;AAS NKE_22220-E-C3-W33;NKE;52
2,80204E+13;AAS NKE_22220-E-K-C3-W33;NKE;186
2,80204E+13;AAS NKE_22220-E-K-W33;NKE;141
2,80204E+13;AAS NKE_22222-E-C3-W33;NKE;12
2,80204E+13;AAS NKE_22222-E-K-C3-W33;NKE;20
2,80204E+13;AAS NKE_22222-E-K-W33;NKE;55
2,80204E+13;AAS NKE_22222-E-W33;NKE;5
2,80204E+13;AAS NKE_22222-E-W33-MRO;NKE;11
2,80204E+13;AAS NKE_22224-E-K-C3-W33;NKE;5
2,80204E+13;AAS NKE_22228-E-K-W33;NKE;11
2,80204E+13;AAS NKE_22238-MB-C3-W33;NKE;2
2,80204E+13;AAS NKE_22238-K-MB-C3-W33;NKE;4
2,80204E+13;AAS NKE_22308-E-C3-W33;NKE;69
2,80204E+13;AAS NKE_22308-E-K-C3-W33-MRO;NKE;26
2,80204E+13;AAS NKE_22309-E-C3-W33;NKE;29
2,80204E+13;AAS NKE_22309-E-K-C3-W33;NKE;8
2,80204E+13;AAS NKE_22309-E-W33;NKE;8
2,80204E+13;AAS NKE_22310-E-C3-W33;NKE;31
2,80204E+13;AAS NKE_22310-E-C3-W33-MRO;NKE;45
2,80204E+13;AAS NKE_22311-E-K-C3-W33;NKE;15
2,80204E+13;AAS NKE_22311-E-W33;NKE;27
2,80204E+13;AAS NKE_22312-E-C3-W33;NKE;9
2,80204E+13;AAS NKE_22312-E-C3-W33-MRO;NKE;2
2,80204E+13;AAS NKE_22312-E-W33;NKE;13
2,80204E+13;AAS NKE_22313-E-C3-W33;NKE;10
2,80204E+13;AAS NKE_22313-E-K-W33;NKE;3
2,80204E+13;AAS NKE_22314-E-C3-W33;NKE;3
2,80204E+13;AAS NKE_22314-E-C3-W33-MRO;NKE;2
2,80204E+13;AAS NKE_22314-E-W33;NKE;10
2,80204E+13;AAS NKE_22315-E-C3-W33;NKE;3
2,80204E+13;AAS NKE_22315-E-K-W33;NKE;11
2,80204E+13;AAS NKE_22315-E-W33;NKE;8
2,80204E+13;AAS NKE_22316-E-C3-W33;NKE;7
2,80204E+13;AAS NKE_22316-E-K-C3-W33;NKE;2
2,80204E+13;AAS NKE_22316-E-W33;NKE;7
2,80204E+13;AAS NKE_22317-E-C3-W33;NKE;21
2,80204E+13;AAS NKE_22317-E-C3-W33-MRO;NKE;37
2,80204E+13;AAS NKE_22318-E-K-C3-W33;NKE;3
2,80204E+13;AAS NKE_22319-E-C3-W33-MRO;NKE;14
2,80204E+13;AAS NKE_22319-E-W33-MRO;NKE;2
2,80204E+13;AAS NKE_22326-E-C3-W33;NKE;57
2,80204E+13;AAS NKE_22326-E-W33;NKE;20
2,80205E+13;AAS NKE_22334-MB-C3-W33;NKE;2
2,80205E+13;AAS NKE_22340-K-MB-C3-W33;NKE;2
2,80205E+13;AAS NKE_22344-K-MB-C3-W33;NKE;4
2,80205E+13;AAS NKE_22344-MB-C3-W33;NKE;1
2,80205E+13;AAS NKE_23056-K-MB-C3-W33;NKE;2
2,80205E+13;AAS NKE_23122-CE-C3-W33;NKE;1
2,80205E+13;AAS NKE_23122-CE-C3-W33-MRO;NKE;13
2,80205E+13;AAS NKE_23160-MB-W33;NKE;4
2,80206E+13;AAS NKE_23234-MB-C3-W33;NKE;8
2,80206E+13;AAS NKE_24122-CE-C3-W33;NKE;10
2,80206E+13;AAS NKE_24122-CE-C3-W33-MRO;NKE;2
2,80206E+13;AAS NKE_24156-MB-W33;NKE;4
2,80223E+13;AAS 21307-MB-C4;FERSA;20
2,80224E+13;AAS NKE_22248-MB-C3-W33;NKE;2
2,80225E+13;AAS NKE_23244-MB-W33;NKE;1
2,80233E+13;AAS NKE_240/560-MB-W33;NKE;2
2,80236E+13;AAS NKE_23092-MB-W33;NKE;2
2,80236E+13;AAS NKE_230/710-MB-W33;NKE;2
2,80236E+13;AAS NKE_23176-MB-W33;NKE;2
2,8028E+13;AAS NKE_24164-MB-W33;NKE;4
2,80282E+13;AAS NKE_22317-MA2-C4-SQ34;NKE;4
2,80282E+13;AAS_NKE_24126-CC-C3-W33-MRO;NKE;4
2,81206E+13;AAS NKE_29322-E-MRO;NKE;9
2,81206E+13;AAS NKE_29413-E-MRO;NKE;1
2,81206E+13;AAS NKE_29418-E-MRO;NKE;3
2,81206E+13;AAS NKE_29420-E-MRO;NKE;19
2,81206E+13;AAS NKE_29422-E;NKE;4
2,82216E+13;AAS NKE_GE70-ES-MRO;NKE;1
2,82216E+13;AAS NKE_GE120-ES-2RS-MRO;NKE;75
3,00101E+13;AAS NKE_H212-MRO;NKE;20
3,00103E+13;AAS NKE_IR60X68X35-MRO;NKE;12
4,14101E+13;AAS NKE_LCTE06-OEM;NKE;22
