item_id;catalog;brand;qty
10010499131124;AAS NKE_30306-MRO;NKE;2
10010500001001;AAS 30307 F;FERSA;5
10010501001001;AAS 30308 F;FERSA;40
10010503001113;AAS NKE_30309;NKE;18
10010505001001;AAS 30311 F;FERSA;18
10010505001113;AAS NKE_30311;NKE;2
10010506001001;AAS 30312 F;FERSA;237
10010507001001;AAS 30313 F;FERSA;4
10010515001001;AAS 31308 F;FERSA;10
10010519001001;AAS 31312 F;FERSA;11
10010520001001;AAS 31313 F;FERSA;121
10010521001001;AAS 31314 F;FERSA;18
10010522001001;AAS 31315 F;FERSA;7
10010523001001;AAS 31318 F;FERSA;12
10010525001001;AAS 31594/31520;FERSA;4
10010528001190;AAS 320/22 XF;FERSA;4
10010529001001;AAS 32005 XF;FERSA;25
10010531001190;AAS 320/28 XF;FERSA;2
10010532001001;AAS 32006 XF;FERSA;74
10010533001001;AAS 320/32 XF;FERSA;139
10010534001001;AAS 320/32 XR;FERSA;1
10010535001001;AAS 32007 XF;FERSA;65
10010539001001;AAS 32008 XF;FERSA;12
10010540001001;AAS 32009 XF;FERSA;30
10010541001001;AAS 32010 XF;FERSA;11
10010543001001;AAS 32011 XF;FERSA;288
10010546001001;AAS 32013 XF;FERSA;2
10010547001001;AAS 32014 XF;FERSA;82
10010548001001;AAS 32015 XF;FERSA;84
10010549001001;AAS 32016 XF;FERSA;105
10010550001001;AAS 32017 XF;FERSA;15
10010550001113;AAS NKE_32017-X;NKE;1
10010551001001;AAS 32018 XF;FERSA;208
10010553001001;AAS 32020 XF;FERSA;10
10010554001001;AAS 32021 XF;FERSA;110
10010555001001;AAS 32022 XF;FERSA;1
10010556001001;AAS 32024 XF;FERSA;23
10010557001001;AAS 32204 F;FERSA;10
10010559001001;AAS 32205 BF;FERSA;345
10010560001001;AAS 32205 F;FERSA;158
10010561001001;AAS 32206 F;FERSA;28
10010562001001;AAS 32207 F;FERSA;274
10010563001001;AAS 32208 F;FERSA;6
10010564001001;AAS 32209 F;FERSA;30
10010566001001;AAS 32210 F;FERSA;179
10010569001001;AAS 32212 F;FERSA;78
10010572111124;AAS NKE_32215-MRO;NKE;4
10010574001001;AAS 32216 F;FERSA;6
10010575001001;AAS 32217 F;FERSA;117
10010577001001;AAS 32219 F;FERSA;7
10010580001001;AAS 32221 F;FERSA;43
10010585001001;AAS 32305 F;FERSA;29
10010591001001;AAS 32308 F;FERSA;2
10010593001190;AAS 32308 C;FERSA;6
10010594001001;AAS 32309 F;FERSA;6
10010597001001;AAS 32310 F;FERSA;81
10010599001001;AAS 32311 F;FERSA;2
10010602001001;AAS 32313 BF;FERSA;1
10010603001001;AAS 32313 F;FERSA;31
10010604001190;AAS 32314 BF;FERSA;41
10010605001001;AAS 32314 F;FERSA;90
10010608001190;AAS 32317 F;FERSA;23
10010615001190;AAS 33011 F;FERSA;4
10010617001001;AAS 33013 F;FERSA;3
10010621001001;AAS 33017 F;FERSA;141
10010622001001;AAS 33018 F;FERSA;9
10010622121124;AAS NKE_33018-MRO;NKE;3
10010624001001;AAS 33020 F;FERSA;165
10010625001001;AAS 33021 F;FERSA;28
10010627001001;AAS 33022 F;FERSA;107
10010633001190;AAS 33112 F;FERSA;31
10010634001001;AAS 33113 B;FERSA;5
10010635001001;AAS 33113 F;FERSA;232
10010636001001;AAS 33114 F;FERSA;9
10010636001113;AAS NKE_33114;NKE;6
10010637001001;AAS 33115 F;FERSA;19
10010638001001;AAS 33116 F;FERSA;2
10010639001001;AAS 33117 F;FERSA;83
10010640001001;AAS 33118 F;FERSA;2
10010643001001;AAS 33205 F;FERSA;7
10010646001001;AAS 33207 F;FERSA;80
10010647001001;AAS 33208 F;FERSA;9
10010648001113;AAS NKE_33209;NKE;6
10010648001190;AAS 33209 F;FERSA;36
10010650001001;AAS 33210 F;FERSA;1
10010651001190;AAS 33211 F;FERSA;11
10010652001001;AAS 33212 F;FERSA;11
10010653001001;AAS 33213 F;FERSA;4
10010654001001;AAS 33214 F;FERSA;67
10010655001001;AAS 33215 F;FERSA;165
10010656001001;AAS 33216 F;FERSA;143
10010656001113;AAS NKE_33216;NKE;7
10010656101124;AAS NKE_33216-MRO;NKE;6
10010657001001;AAS 33217 F;FERSA;32
10010664001190;AAS 33281/33462;FERSA;17
10010666001001;AAS 33287/33462;FERSA;13
10010668001001;AAS 33885/22;FERSA;22
10010669001001;AAS 33889/33821;FERSA;8
10010670001190;AAS 33889/33822;FERSA;126
10010671001001;AAS 33891/33821;FERSA;2
10010675001190;AAS 34300/34500;FERSA;25
10010677001001;AAS 34306/34478;FERSA;9
10010679001001;AAS 37425/37625;FERSA;18
10010685001001;AAS 39580/39528;FERSA;50
10010686001001;AAS 39581/39520;FERSA;24
10010688001001;AAS 39590/39520;FERSA;16
10010693001001;AAS 42381/42584;FERSA;35
10010694001001;AAS 42688/42620;FERSA;34
10010702001001;AAS 45284/45220;FERSA;11
10010704001001;AAS L 45449/L 45410;FERSA;1
10010708001001;AAS 47686/47620;FERSA;211
10010710001001;AAS 48190/48120;FERSA;2
10010711001001;AAS LM 48548/10;FERSA;18
10010716001001;AAS 52400/52618;FERSA;53
10010721001190;AAS 55187 C/55437;FERSA;6
10010723001003;AAS 55206 C/55437;FERSA;1
10010725001001;AAS 56425/56650;FERSA;7
10010726001190;AAS 59162/59412;FERSA;6
10010727001001;AAS 64450/64700;FERSA;3
10010728001001;AAS 65237/65500;FERSA;74
10010731001001;AAS LM 67048/10;FERSA;10
10010746001001;AAS 68462/68712;FERSA;6
10010754001001;AAS 78225 C/78551;FERSA;20
10010755001001;AAS LM 78349/10 A;FERSA;3
10010757001190;AAS M 84249/M 84210;FERSA;33
10010758001001;AAS M 84548/M 84510;FERSA;20
10010765001001;AAS M 88048/M 88010;FERSA;12
10010768001190;AAS HM 88542/10;FERSA;164
10010772001001;AAS HM 89443/10;FERSA;1
10010773001001;AAS HM 89446/10;FERSA;10
10010774001190;AAS HM 89448/10;FERSA;21
10010776001001;AAS LM 102949/10;FERSA;23
10010780001001;AAS LM 104949/JLM 10;FERSA;5
10010784001001;AAS HM 204043/10;FERSA;5
10010785001001;AAS JM 205149/10;FERSA;84
10010789001001;AAS HM 212047/11;FERSA;13
10010791001001;AAS HM 212049/11;FERSA;1
10010794001001;AAS HM 215249/10;FERSA;1
10010796001001;AAS HM 218248/10;FERSA;239
10010797001001;AAS HM 220149/10;FERSA;3
10010805001001;AAS LM 501349/10;FERSA;61
10010806001001;AAS LM 501349/14;FERSA;10
10010807001190;AAS LM 503349/10;FERSA;10
10010809001190;AAS JLM 506849/10;FERSA;7
10010812001001;AAS JM 515649/10;FERSA;10
10010813001001;AAS HM 516449 C/10;FERSA;4
10010814001001;AAS JHM 516849/10;FERSA;44
10010817001001;AAS JHM 522649/10;FERSA;33
10010821001001;AAS LM 603049/12;FERSA;4
10010822001190;AAS LM 603049/14;FERSA;8
10010826001001;AAS JLM 714149/10;FERSA;2
10010827001001;AAS JM 714249/10;FERSA;26
10010828001003;AAS H 715332/11;FERSA;1
10010835001190;AAS JM 716649/10;FERSA;5
10010840001190;AAS HM 801346/10;FERSA;14
10010842001001;AAS M 802048/11;FERSA;2
10010844001001;AAS HM 803146/10;FERSA;24
10010846001001;AAS HM 803149/10;FERSA;80
10010848001190;AAS M 804049/10;FERSA;2
10010851001001;AAS HM 804846/10;FERSA;7
10010856001001;AAS HM 807046/10;FERSA;18
10010857001001;AAS HM 807046/10 BT;FERSA;36
10010865001190;AAS HM 813842/10;FERSA;2
10010866001001;AAS HM 813843/10;FERSA;29
10010867001001;AAS HM 813849/10;FERSA;6
10010872001190;AAS JL 819349/10;FERSA;16
10010873001001;AAS JM 822049/10;FERSA;35
10010875001001;AAS HM 903249/10;FERSA;2
10010877001001;AAS HM 905843/10;FERSA;15
10010881001001;AAS HM 911245/10;FERSA;21
10010882001001;AAS H 913842/10;FERSA;355
10010883001001;AAS H 913843/10;FERSA;18
10010884001001;AAS H 913849/10;FERSA;4
10011524001001;AAS F 15119;FERSA;597
10011548001001;AAS JLM 710949 C/10;FERSA;8
10011594001001;AAS 28580/28527 RB;FERSA;4
10011601001001;AAS JM 720249/10;FERSA;141
10011702001001;AAS F 15159;FERSA;24
10011707001001;AAS F 15158;FERSA;43
10011710001001;AAS 598 A/593 X;FERSA;139
10011711001001;AAS 476/472;FERSA;2
10011722001001;AAS JM 511945/3920;FERSA;9
10011723001001;AAS 45285 A/45220;FERSA;57
10011724001190;AAS JP 13049/10;FERSA;2
10011734001001;AAS F 15157;FERSA;27
10011743001190;AAS F 15196;FERSA;2
10011756001001;AAS F 15161;FERSA;41
10011803001001;AAS 34300/34478 B;FERSA;19
10011804001001;AAS F 15183;FERSA;11
10011805001001;AAS F 15184;FERSA;7
10011873001001;AAS F 15190;FERSA;360
10011874001001;AAS F 15191;FERSA;91
10011875001001;AAS F 15192;FERSA;8
10011891001190;AAS F 15197;FERSA;1
10011894001190;AAS F 15193;FERSA;314
10011916001190;AAS 30224 F;FERSA;2
10011919001003;AAS F 15208;FERSA;3
10011947001190;AAS F 15203;FERSA;43
10011977001001;AAS 32226 F;FERSA;1
10011980001001;AAS F 15265;FERSA;28
10012052001190;AAS 31316 F;FERSA;1
10012063001001;AAS 59175/59412;FERSA;41
10012154001003;AAS F 15255;FERSA;10
10012155001001;AAS F 15256;FERSA;8
10012158001001;AAS F 15245;FERSA;17
10012168001003;AAS F 15254;FERSA;1
10012204001001;AAS F 15246;FERSA;4
10012209001001;AAS JLM 704649/10;FERSA;4
10012284001003;AAS F 15257;FERSA;2
10012285001001;AAS F 15258;FERSA;72
10012315001190;AAS F 15266;FERSA;12
10012326001001;AAS F 15270;FERSA;166
10012338001001;AAS F 15273;FERSA;33
10012407001001;AAS F 15278;FERSA;288
10012408001001;AAS F 15280;FERSA;53
10012429001001;AAS F 15279;FERSA;4
10012448001001;AAS 3775/3720;FERSA;42
10012464001003;AAS F 15291;FERSA;70
10012538001001;AAS F 15298;FERSA;24
10012625001001;AAS F 15345;FERSA;11
10012655001001;AAS JF 5049/JF 5010;FERSA;102
10012718001190;AAS F 15316;FERSA;1
10012719001190;AAS F 15323;FERSA;21
10012737001190;AAS F 15322;FERSA;14
10012779001001;AAS F 15326;FERSA;1383
10012784001023;AAS F 15330;FERSA;13
10012797001001;AAS F 15332;FERSA;6
10012844001001;AAS F 15346;FERSA;259
10012845001001;AAS F 15347;FERSA;9
10012846001001;AAS F 15348;FERSA;390
10015640001113;AAS NKE_30204;NKE;110
10015649001113;AAS NKE_32013-X;NKE;10
10015653001113;AAS NKE_30304;NKE;22
10015654001113;AAS NKE_30310;NKE;86
10015664001113;AAS NKE_30214;NKE;6
10015669001113;AAS NKE_30202;NKE;31
10015676001113;AAS NKE_32012-X;NKE;4
10015681001113;AAS NKE_30207;NKE;10
10015681121124;AAS NKE_30207-MRO;NKE;80
10015685001113;AAS NKE_30205;NKE;210
10015689001113;AAS NKE_32007-X;NKE;7
10015690001113;AAS NKE_32010-X;NKE;4
10015696001113;AAS NKE_30220;NKE;7
10015703001113;AAS NKE_30209;NKE;6
10015704121124;AAS NKE_30305-MRO;NKE;9
10015707001124;AAS NKE_30203-MRO;NKE;30
10015708111124;AAS NKE_30212-MRO;NKE;12
10015710001113;AAS NKE_31307;NKE;30
10015751001124;AAS NKE_32306-MRO;NKE;14
10015752001113;AAS NKE_32312;NKE;10
10016392001003;AAS F 15366;FERSA;2
10016416001023;AAS F 15370;FERSA;3
10016417001023;AAS F 15371;FERSA;298
10020653001113;AAS NKE_30213;NKE;7
10020664001124;AAS NKE_32222-MRO;NKE;2
10020671001124;AAS NKE_32315-MRO;NKE;2
10020680111124;AAS NKE_33021-MRO;NKE;1
10020681001124;AAS NKE_33022-MRO;NKE;3
10020685001113;AAS NKE_33112;NKE;1
10020690111124;AAS NKE_33217-MRO;NKE;5
10020706111124;AAS NKE_31315-MRO;NKE;1
10020714001113;AAS NKE_32014-X;NKE;16
10020718001117;AAS NKE_32032-X;NKE;9
10020818001001;AAS 32026 XF;FERSA;5
10021935001113;AAS NKE_30215;NKE;5
10021935001124;AAS NKE_30215-MRO;NKE;6
10021937121124;AAS NKE_30307-MRO;NKE;2
10021938001124;AAS NKE_31313-MRO;NKE;5
10021939001113;AAS NKE_31314;NKE;1
10021940001113;AAS NKE_32018-X;NKE;1
10021943001113;AAS NKE_33115;NKE;4
10021944001113;AAS NKE_33116;NKE;4
10021945001113;AAS NKE_33213;NKE;4
10021952111124;AAS NKE_33211-MRO;NKE;14
10022045001113;AAS NKE_32308;NKE;13
10022241001113;AAS NKE_30308;NKE;30
10022241111124;AAS NKE_30308-MRO;NKE;40
10022242001113;AAS NKE_33206;NKE;2
10022290001124;AAS NKE_32220-MRO;NKE;1
10022362001190;AAS 3994/JM511910;FERSA;4
10025873001001;AAS F 15517;FERSA;12
10026861001003;AAS F 15544;FERSA;1
10110113001001;CEM 3382;FERSA;2
10110139001001;CEM JF 4049;FERSA;8
10110140001001;CEM 4367 X;FERSA;47
10110142001001;CEM 4395;FERSA;43
10110258001001;CEM F 15084;FERSA;97
10110269001190;CEM F 15101;FERSA;10
10110275001001;CEM F 15110;FERSA;188
10110276001001;CEM F 15111;FERSA;32
10110278001001;CEM F 15113;FERSA;25
10110393001001;CEM 31594;FERSA;110
10110502001001;CEM 33113 F;FERSA;80
10110657001109;CEM HM 518445;FERSA;1
10111103001001;CEM F 15150 A;FERSA;2786
10111104001001;CEM F 15249;FERSA;197
10111196001001;CEM F 15244;FERSA;73
10111197001001;CEM F 15269;FERSA;33
10111233001001;CEM F 15333;FERSA;45
10111245001001;CEM F 15356;FERSA;13
11010310001001;AAS F 15041;FERSA;2
11011580001023;AAS F 15100;FERSA;28
11011721001001;AAS F 15121;FERSA;36
11011825001001;AAS F 15187;FERSA;16
11011895001195;AAS F 15097;FERSA;30
11012014001001;AAS F 15218;FERSA;27
11012051001001;AAS F 15128;FERSA;2
11012230001023;AAS F 15125;FERSA;10
11012327001001;AAS F 15271;FERSA;5
11025694101113;AAS NKE_HM926740/710D;NKE;4
11026147001190;AAS F 15524;FERSA;4
11026181101190;AAS F 15525;FERSA;36
11026205001001;AAS F 15526;FERSA;401
12011609001195;AAS F 200004;FERSA;134
12012080001195;AAS F 200013;FERSA;206
12012081001195;AAS F 200014;FERSA;166
12012095001023;AAS F 200015;FERSA;21
12012759001023;AAS F 200032;FERSA;54
12022080001023;AAS F 200035;FERSA;70
12022080101195;AAS F 200035;FERSA;8
12022880001023;AAS F 200037;FERSA;5
13011692001023;AAS F 300007;FERSA;2
13012048001023;AAS F 300005;FERSA;13
13512861001108;AAS F 400021;FERSA;1
13522495001108;AAS F 400041;FERSA;58
13522510001108;AAS F 400042;FERSA;2
13522855001108;AAS F 400043;FERSA;3
14010904111068;AAS RMS 9 2RS/C4;FERSA;2
14010920121001;AAS 6000 2RS/C3;FERSA;102
14010921121001;AAS 6001 2RS/C3;FERSA;14
14010921151001;AAS 6001 ZZ/C3;FERSA;46
14010922121001;AAS 6002 2RS/C3;FERSA;209
14010923101001;AAS 6003;FERSA;178
14010923121001;AAS 6003 2RS/C3;FERSA;5
14010924131001;AAS 6004 2RS/C3;FERSA;133
14010925101190;AAS 6005;FERSA;90
14010925111001;AAS 6005 2RS;FERSA;241
14010926131001;AAS 6006 2RS/C3;FERSA;10
14010926181190;AAS 6006/32 2RS/C3;FERSA;2
14010927101001;AAS 6007;FERSA;74
14010927111001;AAS 6007 2RS;FERSA;10
14010927151001;AAS 6007 ZZ/C3;FERSA;112
14010928101001;AAS 6008;FERSA;3
14010928131001;AAS 6008 2RS/C3;FERSA;20
14010928151001;AAS 6008 ZZ;FERSA;1
14010928171001;AAS 6008 ZZ/C3;FERSA;351
14010929121001;AAS 6009 2RS/C3;FERSA;10
14010929131001;AAS 6009 C3;FERSA;32
14010929141190;AAS 6009 NR;FERSA;4
14010929181190;AAS 6009 ZZ/C3;FERSA;6
14010930121001;AAS 6010 2RS/C3;FERSA;10
14010930141001;AAS 6010 ZZ;FERSA;5
14010931121190;AAS 6011 2RS/C3;FERSA;30
14010931141190;AAS 6011 ZZ;FERSA;2
14010931151001;AAS 6011 ZZ/C3;FERSA;20
14010932121001;AAS 6012 2RS/C3;FERSA;30
14010933121001;AAS 6013 2RS/C3;FERSA;3
14010933151190;AAS 6013 ZZ;FERSA;1
14010934101190;AAS 6014;FERSA;5
14010934141190;AAS 6014 ZZ;FERSA;4
14010934151190;AAS 6014 ZZ/C3;FERSA;27
14010935121190;AAS 6015 2RS/C3;FERSA;16
14010936101001;AAS 6016 2RS/C3;FERSA;10
14010940121001;AAS 6200 2RS/C3;FERSA;405
14010942121001;AAS 6202 2RS/C3;FERSA;12
14010942161001;AAS 6202 ZZ/C3;FERSA;290
14010943131001;AAS 6203 2RS/C3;FERSA;39
14010944111190;AAS 6204 2RS;FERSA;413
14010944121001;AAS 6204 2RS/C3;FERSA;242
14010944141001;AAS 6204 ZZ;FERSA;136
14010944161001;AAS 6204 ZZ/C3;FERSA;61
14010945101001;AAS 62/22 2RS/C3;FERSA;31
14010946101001;AAS 6205;FERSA;2
14010946131001;AAS 6205 2RS/C3;FERSA;2
14010946161190;AAS 6205 ZZ;FERSA;8
14010947111001;AAS 6206 2RS;FERSA;263
14010947121001;AAS 6206 2RS/C3;FERSA;50
14010947141001;AAS 6206 ZZ;FERSA;26
14010947161001;AAS 6206 ZZ/C3;FERSA;88
14010948111001;AAS 6207 2RS;FERSA;2
14010948121001;AAS 6207 2RS/C3;FERSA;77
14010949141190;AAS 6208 K 2RS;FERSA;2
14010949201001;AAS 6208 ZZ/C3;FERSA;10
14010950121001;AAS 6209 2RS/C3;FERSA;4
14010950171001;AAS 6209 ZZ/C3;FERSA;16
14010951101001;AAS 6210;FERSA;5
14010951121001;AAS 6210 2RS/C3;FERSA;10
14010951161190;AAS 6210 ZZ NR;FERSA;71
14010951171190;AAS 6210 ZZ/C3;FERSA;11
14010952141001;AAS 6211 Z NR;FERSA;80
14010952171001;AAS 6211 C3;FERSA;19
14010953131001;AAS 6212 2RS/C3;FERSA;1
14010953161001;AAS 6212 Z NR/C3;FERSA;80
14010953181190;AAS 6212 ZZ/C3;FERSA;10
14010954121001;AAS 6213 2RS/C3;FERSA;32
14010954151001;AAS 6213 ZZ;FERSA;4
14010954161001;AAS 6213 ZZ/C3;FERSA;13
14010954191001;AAS 6213 2RS NR/C3;FERSA;51
14010955141001;AAS 6214 ZZ;FERSA;3
14010956121001;AAS 6215 2RS/C3;FERSA;15
14010956131001;AAS 6215 NR/C3;FERSA;83
14010957121190;AAS 6216 2RS/C3;FERSA;25
14010957131001;AAS 6216 C3;FERSA;59
14010957141190;AAS 6216 C4;FERSA;36
14010957171001;AAS 6216 ZZ/C3;FERSA;12
14010958101001;AAS 6217 C3;FERSA;28
14010958111001;AAS 6217/80 C3;FERSA;193
14010959101001;AAS 6218 C3;FERSA;13
14010960151001;AAS 6300 ZZ/C3;FERSA;50
14010963121001;AAS 6303 2RS/C3;FERSA;120
14010963151001;AAS 6303 ZZ/C3;FERSA;39
14010964111001;AAS 6304 2RS;FERSA;187
14010964131001;AAS 6304 2RS/C3;FERSA;32
14010964181001;AAS 6304 ZZ/C3;FERSA;290
14010965111001;AAS 6305 2RS;FERSA;168
14010965131001;AAS 6305 2RS/C3;FERSA;1065
14010965191001;AAS 6305 ZZ/C3;FERSA;243
14010966111001;AAS 6306 2RS;FERSA;113
14010966131001;AAS 6306 2RS/C3;FERSA;88
14010966151190;AAS 6306 NR/C3;FERSA;19
14010966181001;AAS 6306 ZZ;FERSA;23
14010966211001;AAS 6306/25 2RS/C3;FERSA;111
14010967111190;AAS 63/32 NR/C3;FERSA;30
14010968101001;AAS 6307;FERSA;7
14010969131001;AAS 6308 2RS/C3;FERSA;164
14010969181190;AAS 6308 ZZ NR;FERSA;5
14010969191001;AAS 6308 ZZ/C3;FERSA;5
14010970111001;AAS 6309 2RS;FERSA;16
14010970121001;AAS 6309 2RS/C3;FERSA;6
14010970171001;AAS 6309 ZZ/C3;FERSA;23
14010971101001;AAS 6310;FERSA;3
14010971151001;AAS 6310 ZZ/C3;FERSA;20
14010972111001;AAS 6311 2RS;FERSA;242
14010972121001;AAS 6311 2RS/C3;FERSA;271
14010972161190;AAS 6311 ZZ/C3;FERSA;10
14010973101001;AAS 6312;FERSA;8
14010973121001;AAS 6312 2RS/C3;FERSA;2
14010973131001;AAS 6312 C3;FERSA;92
14010973141001;AAS 6312 NR/C3;FERSA;51
14010973171190;AAS 6312 ZZ/C3;FERSA;4
14010974121190;AAS 6313 2RS/C3;FERSA;2
14010974131190;AAS 6313 C4;FERSA;6
14010974171001;AAS 6313 C3;FERSA;5
14010975211124;AAS NKE_6314-2RS2-C3-MRO;NKE;4
14010976121001;AAS 6315 2RS/C3;FERSA;6
14010981151190;AAS 6404 ZZ/C3;FERSA;2
14010983151001;AAS 6406 ZZ/C3;FERSA;10
14010985121190;AAS 6408 2RS/C3;FERSA;3
14011022101001;AAS 62208 2RS;FERSA;10
14011025101001;AAS 62304 2RS/C3;FERSA;28
14011026101001;AAS 62305 2RS/C3;FERSA;988
14011027101001;AAS 62306 2RS/C3;FERSA;138
14011032121190;AAS 63/28 2RS/C3;FERSA;80
14011396001190;AAS F 18018;FERSA;3
14011397001190;AAS F 18019;FERSA;8
14011398001001;AAS F 18020;FERSA;3
14011400001190;AAS F 18022;FERSA;4
14011556001001;AAS F 18039;FERSA;311
14011625001190;AAS F 18041;FERSA;214
14011627001001;AAS F 18042;FERSA;103
14011909111001;AAS 16017/90 C3;FERSA;107
14012055001001;AAS F 18051;FERSA;20
14012207001001;AAS F 18052;FERSA;76
14012208001001;AAS F 18053;FERSA;13
14012236001001;AAS F 18037;FERSA;7
14012328001001;AAS F 18059;FERSA;24
14012445001001;AAS F 18056;FERSA;9
14012477001001;AAS 6017 NR;FERSA;28
14012500001001;AAS F 18036;FERSA;3
14012657001001;AAS 16017/90 C3+SPAC;FERSA;47
14012893001001;AAS F 18062;FERSA;13
14014319001113;AAS NKE_16002-2Z;NKE;6
14014320001124;AAS NKE_16002-2Z-C3-MRO;NKE;12
